year,industry,code,label,label,6000201001O0,6000207003O0,6000403001O0,6000901001D3,6000901002D1,6000901002D3,6000902001D2,6000903001D2,6000903016D1,6000904001D3,6000906001D6,6000908001D2,6000908001D3,6000908001D7,CO10100170O0,DR00000052,DR00000082,DR00000113,DR00000136,DR00000156,FNMKFN02,S41000210FD1,S41000210FD2,S41B0D1009O0
2017,C,27050,0,0,1.809874131,1.498860852,2.044506952,13.91631148,-0.316364285,0.24538154,2.424419947,-1.074353786,0.002493638,2,-1.951849101,14.41674162,0.071665954,0,0.543432196,0,0,0,0,0,0,-0.322036394,0.098641879,0.232708438
2013,C,100120,0,0,0.343876623,0.044040638,2.044506952,13.52434396,0.07735122,-0.227256721,2.424419947,-1.074353786,0.770249033,0,-1.951849101,14.31463711,0.674374381,0,0.543432196,0,0,0,0,0,0,0.459241395,0.361527714,0.396860924
2017,C,54450,0,0,0.122033272,1.498860852,2.044506952,13.93322419,0.07735122,-0.227256721,2.424419947,-1.074353786,0.725305292,0,-1.951849101,15.23205968,0.060033243,0,0.543432196,0,0,0,0,0,0,-0.256273456,-0.74366441,0.525266414
2017,C,100,0,0,0.005603314,1.498860852,2.044506952,16.76686681,0.07735122,-0.227256721,2.424419947,-1.074353786,0.972594077,0,-1.951849101,16.88500598,0.281163351,0,0.543432196,0,0,0,0,0,0,-0.160591196,-0.252041475,0.525266414
2015,J,34120,0,0,1.809874131,1.498860852,2.044506952,15.99953872,0.07735122,-0.227256721,2.424419947,-1.074353786,0.452904967,1,-1.951849101,16.68836495,0.19784306,0,0.543432196,0,0,0,0,0,0,0.337923163,-0.410291533,0.525266414
2016,G,67830,0,0,1.809874131,1.498860852,2.044506952,15.45298722,-0.946468899,0.24538154,0.053454767,-1.074353786,0.460563409,1,-1.951849101,13.59354149,0.262312022,0,0.721300169,0,0,0,0,0,0,-0.249951042,0.23050101,0.525266414
2014,C,26940,0,0,1.809874131,1.498860852,2.044506952,14.01581182,0.07735122,-0.227256721,2.424419947,-1.074353786,1.04167711,2,-1.951849101,14.10975599,0.126823873,0,0.749497223,0,0,0,0,0,0,0.323169003,0.464192292,0.525266414
2016,C,35200,0,0,0.077210978,1.498860852,2.044506952,12.804748,0.07735122,-0.227256721,2.424419947,-1.074353786,0.683545803,0,-1.951849101,12.45030815,0.444891644,0,0.543432196,0,0,0,0,0,0,1.668022076,2.118888917,0.742123798
2016,F,720,0,0,1.809874131,1.498860852,0.186202333,19.03411799,0.07735122,-0.227256721,1.178027676,-0.747161463,0.055136788,1,-1.951849101,18.48485131,0.194979941,0,0.543432196,0,0,0,0,0,1,0.799387716,0.658971519,0.525266414
2013,C,64520,0,0,0.007979436,0.050332196,4.353625388,13.79833818,-1.257481728,-0.227256721,0.017722663,-1.626704246,-0.959525422,0,-1.951849101,16.49772869,0.156090668,0,0.053569934,0,0,0,3,1,0,-0.049699826,-0.112115429,0.469384216
2016,C,9730,0,0,1.809874131,1.498860852,0.096933969,13.23133548,-0.174855118,-0.227256721,2.424419947,-0.807410394,-0.949930383,2,-0.155607507,15.35895725,-0.821461144,0,0.543432196,0,0,0,0,0,0,0.110120292,-0.338466599,1.099596361
2014,C,122690,0,0,1.809874131,1.498860852,2.027949613,15.77242618,-1.544294222,0.24538154,2.882968892,-1.354015004,-0.20352013,0,-1.951849101,14.64561907,0.070497591,0,1.189251277,0,0,0,1,0,0,0.807773111,0.9440707,0.279964456
2017,C,6090,0,0,0.010247552,0.048190389,0.096933969,14.83146439,-1.143410577,0.24538154,2.424419947,-0.362595945,0.123810588,0,-1.951849101,15.68025216,0.430978801,0,1.174852781,0,0,0,0,0,0,-0.593625786,-0.194098818,0.525266414
2016,C,5680,0,0,1.809874131,1.498860852,2.044506952,15.33662234,0.07735122,-0.227256721,2.424419947,-1.074353786,0.787362454,4,-1.951849101,14.67703058,0.139428912,0,0.756096533,0,0,0,0,0,0,-0.154471076,0.205973631,0.525266414
2014,G,67830,0,0,1.809874131,1.498860852,2.044506952,15.42019711,-0.921944042,0.24538154,2.424419947,-1.074353786,0.336385294,0,-1.951849101,14.88410272,0.263265516,0,0.71890042,0,0,0,0,0,0,0.648658142,1.119938863,0.525266414
2013,C,36170,0,0,0.053665774,1.498860852,2.044506952,13.72376354,-0.06890101,-0.227256721,2.424419947,-1.074353786,-0.223342926,0,-1.951849101,15.75703683,-0.023045678,0,0.543432196,0,0,3,0,0,0,0.42598725,0.52161837,0.525266414
2015,C,79170,0,0,1.809874131,1.498860852,2.044506952,13.14422349,0.07735122,-0.227256721,2.424419947,-1.074353786,1.195943598,0,-0.040645584,14.21111048,-0.1805784,0,1.702797621,0,0,0,0,0,0,0.406849048,-0.39094292,0.811312036
2016,G,1120,0,0,1.809874131,1.498860852,2.572956461,17.68901089,-0.261169264,-0.227256721,0.548950861,-1.169555898,-0.053179714,1,-1.951849101,18.64924176,0.08144137,0,0.543432196,0,0,0,0,0,0,-0.428932457,-0.569762728,0.525266414
2014,C,36690,0,0,1.809874131,1.498860852,0.251979021,13.6320902,0.07735122,-0.227256721,2.424419947,-0.251602914,0.017941173,0,-1.951849101,14.15524033,0.280002023,0,0.534119726,0,0,0,0,0,0,1.883988576,1.793027406,0.600921005
2016,C,36810,0,0,0.243323478,1.498860852,2.044506952,13.99078121,-0.37481825,0.24538154,2.424419947,-0.493833236,0.065802811,0,-1.951849101,14.23871336,0.207759988,0,0.543432196,1,0,1,0,0,0,-0.088432231,-0.624509913,0.525266414
2015,C,7660,0,0,1.809874131,1.498860852,0.280169031,15.38679128,-0.62403234,0.24538154,0.278526724,-0.828434156,0.158450468,0,-1.951849101,16.43367893,0.061574672,0,0.543432196,0,0,0,0,0,0,-0.13107294,-0.136706824,0.090375118
2015,C,39860,0,0,0.185756532,1.498860852,2.044506952,13.12403519,0.07735122,0.24538154,2.424419947,-1.074353786,-0.768402293,0,-0.37383029,14.80753361,-0.796795383,1,0.543432196,0,1,1,1,0,0,0.491476764,-0.218238012,0.768860756
2016,C,1340,0,0,1.809874131,1.498860852,2.044506952,14.73105338,-1.953300915,0.24538154,2.424419947,-0.5643384,-0.528532375,0,-1.951849101,16.51247744,0.039464942,0,0.664306124,0,1,0,1,0,0,-0.03802454,0.032919733,0.525266414
2013,C,119500,0,0,1.809874131,1.498860852,2.044506952,13.28540115,-0.397317147,0.24538154,2.424419947,-1.074353786,0.404351263,0,-1.951849101,14.32146953,0.11908131,0,1.243845573,0,0,0,0,0,0,-0.330486385,-0.050298913,0.525266414
2016,N,36120,0,0,1.809874131,1.498860852,0.237884016,12.01266892,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.762113576,3,-1.951849101,12.99973198,-0.124447953,0,1.183251904,0,0,0,0,0,0,-0.855429093,-0.455089072,0.734888427
2013,C,41440,0,0,0.212109881,0.027307772,0.153313988,14.78471829,0.07735122,-0.227256721,2.424419947,-0.326847882,0.263646905,0,-1.951849101,14.42708729,0.341810842,0,0.869484686,0,0,0,0,0,0,0.477974051,0.764420556,0.525266414
2015,C,79810,0,0,0.874939797,0.048056526,2.044506952,12.87835194,0.07735122,-0.227256721,2.424419947,-1.074353786,0.365417943,0,-1.951849101,14.78323192,0.489792416,0,0.543432196,1,0,0,0,0,0,1.5264373,1.79371039,0.06425995
2017,M,5740,0,0,1.809874131,0.126767928,0.092235635,16.29851979,-1.277605122,0.24538154,1.467772084,-0.89978361,0.362856022,2,-1.951849101,17.94209923,0.732989629,0,0.847886943,0,1,0,1,0,0,-0.515672708,-0.115542234,1.151996277
2014,C,53620,0,0,1.809874131,1.498860852,2.044506952,14.28744407,0.07735122,0.24538154,2.424419947,-1.074353786,0.966942434,1,-1.951849101,12.11248628,0.246451648,0,0.724299855,0,0,0,0,0,0,0.329839661,-0.08409738,0.525266414
2017,C,23790,1,1,1.809874131,1.498860852,2.044506952,13.9046255,-1.547090193,0.24538154,0.098018901,-1.041610645,-0.639944751,1,-1.951849101,15.19819584,-0.190913951,1,1.179052342,0,0,3,0,0,0,-1.520660439,-1.429708886,0.525266414
2015,C,16380,1,1,1.809874131,1.498860852,25.94940858,17.12884016,-1.088779775,0.24538154,0.462867695,-2.63898283,-0.722730617,4,-1.951849101,20.14483219,-0.101783519,1,0.543432196,0,3,0,3,0,0,-0.412061007,0.231208625,2.025441256
2013,C,18000,1,1,1.809874131,1.498860852,2.044506952,14.86163911,-0.663770474,-0.227256721,0.079579383,-1.66193554,-0.863268082,1,-0.803384524,17.22991616,-1.442511798,1,0.353538593,0,1,0,3,0,0,-2.250435272,-2.14455489,0.394825976
2015,J,101730,1,1,1.809874131,1.498860852,2.044506952,13.72084665,0.07735122,-0.227256721,2.424419947,-1.074353786,0.280524501,2,-0.336005309,16.50086115,-1.243504706,1,0.22455207,1,0,1,0,0,0,-1.524727891,-1.292168842,0.620026907
2017,C,11230,1,1,0.039085027,1.498860852,2.61054314,13.28361242,-2.567934256,0.24538154,2.424419947,-2.359737918,-1.111309207,0,-0.039076214,14.97133184,-0.281727811,1,1.246845259,0,1,0,3,0,0,-0.643137958,-0.286604721,2.492744494
2016,C,53660,1,1,1.809874131,1.498860852,1.971569594,14.45389515,-2.566298017,0.24538154,0.22512373,-2.39083959,-1.149063775,2,-1.951849101,17.43721446,0.035847763,0,0.543432196,0,3,1,3,0,0,-1.176256228,-1.580518593,1.414730697
2016,M,900180,1,1,1.809874131,1.498860852,2.044506952,15.32496178,0.051869915,0.24538154,2.424419947,-1.074353786,0.534302775,1,-1.951849101,15.72023437,0.241149146,0,0.543432196,0,0,0,0,0,0,-1.572133495,-1.146351689,0.525266414
2014,C,47770,1,1,1.809874131,1.498860852,1.863507892,13.44323386,-2.377954572,0.24538154,0.317634122,-2.302635778,-1.290287991,3,-0.373310733,15.01657757,-1.872588686,1,0.020573382,0,0,1,0,0,0,-0.136932018,-0.853633133,1.298060335
2015,C,66970,1,1,1.809874131,1.498860852,0.886254232,14.28595193,-0.385679902,0.24538154,2.424419947,-1.015933878,-0.348103114,1,-0.012997179,14.85335512,-0.174290783,1,0.543432196,0,0,1,0,0,0,1.190178008,1.194773146,0.841779732
2013,C,77970,1,1,1.809874131,1.498860852,2.044506952,16.30473709,-1.062916831,-0.227256721,0.540512858,-2.893130716,-1.065456336,4,-0.104387593,19.91691014,-4.20818715,1,0.543432196,0,1,0,1,0,0,-1.585332348,-1.769066187,2.387322873
2014,C,8900,1,1,1.809874131,7.369020095,0.834572549,13.3163666,0.07735122,-0.227256721,0.201706487,-0.176097673,0.077057573,1,-1.951849101,17.93119963,2.501719256,0,1.156854662,0,0,0,0,0,0,-1.10942933,-0.856830949,2.49048344
2015,C,72520,1,1,1.809874131,1.498860852,0.242582351,13.30822979,-1.902630577,-0.227256721,0.249342641,-1.939037125,-1.560844011,2,-0.228360505,16.51991923,-2.962796267,1,0.543432196,0,1,0,1,0,0,-0.841956597,-0.672895703,2.682503412
2017,J,35290,1,1,1.809874131,1.498860852,2.044506952,11.96310662,0.07735122,-0.227256721,2.424419947,-1.074353786,-3.084891777,4,-0.371577128,15.12772825,-2.588042296,1,0.543432196,0,3,0,3,3,0,0.031583333,0.776237587,1.191225556
2016,R,52190,1,1,1.809874131,1.95332759,2.044506952,12.73528382,-1.762994539,0.24538154,2.424419947,-0.581895745,-1.687956599,1,-0.031364118,15.4949656,-1.202700761,1,0.543432196,1,3,1,3,3,0,-0.596377637,-0.345173251,1.829747073
2013,C,52420,1,1,0.197745146,1.498860852,2.044506952,14.50547511,-3.747111175,0.24538154,1.265322354,-4.204946771,-8.430337391,0,-0.215503827,19.72248685,-19.88833878,1,0.543432196,0,0,3,0,0,0,-1.59400948,-1.51401702,3.424298549
2013,C,40670,1,1,1.809874131,0.471866558,1.605099472,11.87291256,-3.067443384,0.24538154,2.424419947,-2.174499008,-4.090413063,3,-0.384092927,15.57018349,-3.343525881,1,0.543432196,1,0,0,0,1,0,-1.075772632,-1.161117916,1.618338567
2015,J,66270,1,1,1.809874131,1.498860852,2.044506952,14.18680501,0.07735122,-0.227256721,2.424419947,-1.074353786,-1.652865317,4,-0.145212045,16.30114742,-0.549263515,1,1.469422004,1,0,0,0,0,0,-1.001810845,-0.795006454,1.877059618
2015,P,38340,1,1,1.809874131,0.234393723,2.044506952,12.35152053,0.07735122,0.24538154,2.424419947,-1.074353786,-3.369630472,2,-0.356849928,14.70306876,-1.445450312,1,0.543432196,0,0,0,0,3,0,-0.359685408,-0.546527554,3.640681371
2015,F,25950,1,1,0.304130589,1.498860852,2.044506952,13.6652411,0.07735122,-0.227256721,2.424419947,-1.074353786,1.011706715,0,-1.951849101,14.75911412,0.210204069,0,1.993167283,0,0,0,0,0,1,-0.077245961,0.420673625,0.822108567
2016,J,26180,1,1,0.030876607,1.498860852,0.637242483,14.29382024,-1.463369539,0.24538154,2.424419947,-1.295944137,-0.627799557,0,-1.951849101,15.2360303,0.0119571,0,1.13705673,0,1,0,1,0,0,-0.493339932,0.368771345,0.525266414
2015,C,53810,1,1,1.809874131,0.173218364,2.044506952,12.96011912,0.07735122,0.24538154,2.424419947,-0.784866091,-2.443607502,2,-1.951849101,15.25924501,-0.65481537,1,0.543432196,1,0,0,0,3,0,2.10467294,2.376422686,3.892415506
2014,C,11720,1,1,0.043945276,1.498860852,2.044506952,12.94460677,-1.558444623,-0.227256721,2.424419947,-1.830111463,-2.015250067,0,-0.148918212,16.33487203,2.341527529,0,1.584010032,0,0,0,0,3,0,-0.718963871,-1.444941402,1.368435626
2013,G,900100,1,1,1.809874131,1.498860852,4.043535285,12.70668628,-1.66388424,-0.227256721,0.140900902,-2.542267037,-1.207811494,2,-0.053394007,15.41424123,-2.089618774,1,1.039266947,0,0,0,0,0,0,0.181951761,0.013586587,1.270023271
2013,M,36420,1,1,1.809874131,1.498860852,0.369437394,15.41543464,-1.07133794,0.24538154,0.150319995,-1.380133213,-0.337628447,1,-1.951849101,15.96704226,0.031332229,0,0.543432196,1,0,1,0,0,0,0.141561583,0.091042568,0.525266414
2016,P,38340,1,1,3.027273927,1.498860852,2.044506952,12.53513718,-0.356438013,0.24538154,2.424419947,-0.418431757,-3.571799427,0,-1.951849101,14.79026931,-2.245431021,1,0.543432196,0,0,0,0,3,0,-2.104581358,-2.070201497,1.103383626
2014,C,14940,1,1,1.809874131,1.498860852,0.966125926,14.3836078,-0.728535328,0.24538154,2.424419947,-2.049493194,-2.444428059,4,-0.221332864,18.55449952,-1.052236434,0,0.543432196,1,3,3,3,0,0,-1.393833521,0.085743272,0.481650431
2017,C,131100,1,1,1.809874131,1.498860852,0.378834063,12.53239741,-2.816153186,0.24538154,2.424419947,-1.818695458,-3.519539965,3,-0.238766355,16.29708608,-1.75988479,1,0.543432196,0,3,1,3,3,0,-3.004432261,-3.153480448,1.764572205
2013,J,89230,1,1,1.809874131,1.498860852,2.044506952,14.55291311,-1.548714532,0.24538154,0.13287729,-1.443631431,-0.675226891,1,-0.439366643,16.0867345,-0.737918632,1,0.153759466,1,3,0,3,0,0,-1.360759518,-2.665407396,1.31326592
2015,C,42660,1,1,1.809874131,1.498860852,4.527463779,19.005543,-1.734066858,-0.227256721,1.089230094,-2.492344324,-0.476002071,1,-0.17838575,20.25185338,-0.659141575,1,0.528120353,0,1,0,1,0,0,-3.007042246,-2.066069237,0.931995768
2017,C,47440,1,1,1.809874131,1.498860852,0.242582351,13.32163596,-1.661173668,0.24538154,0.222652046,-1.087568986,-1.30392553,3,-0.246434979,16.16106316,-2.310425643,1,0.543432196,0,1,0,1,0,0,-3.624552261,-3.146081815,1.114010578
2013,H,1140,1,1,1.809874131,1.498860852,0.646639153,13.7760845,-1.438553314,0.24538154,0.771262783,-1.239267646,-0.100588843,2,-1.951849101,14.30676159,-0.226687968,1,0.543432196,0,0,0,0,0,0,-0.20210864,-0.259726423,0.525266414
2013,F,5960,1,1,1.809874131,1.498860852,0.209694007,17.0168095,-1.406832807,0.24538154,1.492825425,-1.997683251,-0.42049372,1,-0.163750682,18.15363562,-0.403144177,1,1.771190475,0,1,0,1,0,1,-0.491742759,-0.033291393,0.525266414
2016,J,53110,1,1,0.294626103,1.388024442,0.2895657,12.98229927,-0.398713124,-0.227256721,2.424419947,-0.634950519,-1.389048946,0,-0.024922944,14.1629412,-1.035352835,1,0.543432196,4,3,0,3,1,0,-2.579384278,-1.880174033,0.998640321
2014,C,52900,1,1,1.809874131,5.991704422,0.665432492,13.17792422,-0.084448417,0.24538154,2.424419947,-1.074353786,-0.84071699,0,-1.951849101,16.31133566,0.25954252,0,0.543432196,0,0,0,0,1,0,-2.317797027,-3.056152601,1.466226191
2015,C,65770,1,1,1.809874131,1.498860852,0.026458946,13.26779189,-2.221025794,0.24538154,0.036653743,-1.899520691,-1.056558013,1,-0.211311903,15.26727089,-0.809100857,1,0.543432196,0,0,0,0,0,0,0.341514287,-0.017369376,1.383471632
2015,C,86830,1,1,1.809874131,1.498860852,2.826666546,13.15840784,-1.954854374,0.24538154,2.424419947,-1.888324997,-1.506545397,2,-0.113033904,16.13991294,-1.628802878,1,0.543432196,0,0,0,0,0,0,1.8565713,2.046523989,3.133809696
2017,F,5980,1,1,0.004199242,0.279907118,0.111028974,13.81518412,-0.468079055,-0.227256721,2.424419947,-0.242338924,-0.738401092,0,-0.05667192,14.55625619,-0.478340477,1,0.384135396,0,0,0,0,0,1,-2.571057543,-2.051899019,1.497089572
2017,C,214310,1,1,1.809874131,1.498860852,2.044506952,13.15261886,-1.843156426,0.24538154,2.424419947,-1.286322461,-1.007910387,1,-0.004787251,15.98166667,-1.437704868,1,0.543432196,0,3,1,3,1,0,-1.194328878,-1.688982185,0.525266414
2014,G,11810,1,1,1.809874131,1.498860852,2.044506952,16.31554781,-0.369611227,-0.227256721,0.753848151,-2.298109921,-1.691770551,3,-1.951849101,20.51088423,1.674312118,0,0.543432196,0,1,0,1,0,0,-3.32336033,-3.0431923,2.259347243
2014,B,39530,1,1,1.809874131,1.498860852,2.044506952,12.1629577,0.07735122,-0.227256721,2.424419947,-1.074353786,-2.481038501,3,-0.700677689,14.20844113,0.185857383,0,0.543432196,1,0,0,0,0,0,-1.621896913,-1.49593217,1.38149321
2013,C,11720,1,1,1.809874131,1.498860852,2.044506952,13.12838323,-3.464548217,-0.227256721,1.793178671,-5.284615049,-2.418272847,3,-0.259919854,15.04107669,-0.852635577,1,0.543432196,0,0,0,0,3,0,-0.485010606,-1.478592668,1.336780877
2015,C,4740,1,1,1.809874131,1.498860852,2.044506952,12.92664582,0.07735122,-0.227256721,2.424419947,-0.204946177,-4.452326946,4,-0.396062294,16.05497903,-1.758942134,1,0.543432196,0,0,0,0,3,0,0.652765935,0.291773788,2.315138739
2017,J,81970,1,1,1.809874131,1.498860852,2.044506952,12.81805438,0.07735122,-0.227256721,2.424419947,-1.074353786,0.941017557,1,-0.037813291,13.57454952,0.281707684,0,0.543432196,3,1,0,1,0,0,1.372978584,1.438531389,1.736930825
2017,G,65150,1,1,1.809874131,1.498860852,0.566767459,13.75281632,-0.794083942,0.24538154,2.424419947,-0.520152857,-0.445475324,1,-0.005862717,15.20437232,-0.610650602,1,0.588114084,2,0,1,0,0,0,-1.25113434,-1.192804065,0.525266414
2016,G,38530,1,1,1.809874131,1.498860852,2.044506952,12.02332567,0.07735122,-0.227256721,2.424419947,-1.970468006,-3.508635125,1,-0.591673812,15.71176399,-7.045818837,1,0.543432196,3,3,0,3,3,0,-1.9495084,-1.709026018,1.734895877
2016,N,32040,1,1,1.809874131,1.498860852,1.172852661,14.92762949,-1.298440079,0.24538154,2.149243844,-2.094051534,-0.618277503,0,-0.030042025,15.81991193,-0.444677257,1,0.543432196,0,1,0,1,0,0,-1.629912385,-1.235568355,0.490525066
2017,C,192410,1,1,1.247666868,0.903976092,2.044506952,13.7064239,0.07735122,-0.227256721,2.424419947,-0.338655039,-0.019975846,0,-1.951849101,14.47600164,-0.128125997,1,0.601312705,1,1,0,1,0,0,1.853834979,1.55751084,3.751133836
2014,C,71930,1,1,1.809874131,0.784971948,2.044506952,12.45752207,-1.075474227,0.24538154,2.424419947,-1.074353786,-2.957988349,1,-0.780485179,15.84791434,-3.662495919,1,0.543432196,0,0,0,0,3,0,-2.844265501,-2.475732931,1.817198225
2017,F,78940,1,1,1.185131668,1.498860852,2.044506952,12.90919778,-2.959290739,0.24538154,0.165113299,-2.1247681,-3.043013526,0,-0.467041522,16.44139227,-4.273958592,1,0.543432196,1,3,1,3,3,1,-2.525662227,-2.533957264,2.675437619
2016,C,33430,1,1,1.809874131,1.498860852,2.044506952,13.50176431,-1.569466162,-0.227256721,0.252483585,-1.976302692,-2.199844375,0,-1.951849101,16.31459136,-3.275325944,1,0.543432196,1,3,3,3,3,0,-1.638934062,-1.656070306,1.037417389
2017,C,53660,1,1,1.809874131,1.498860852,7.637761483,14.31715198,-2.813154636,0.24538154,0.126761552,-2.543517804,-1.395297134,3,-0.066870628,17.40811369,-0.511496982,0,0.543432196,0,3,3,3,0,0,-0.339474323,0.482327993,0.525266414
2017,C,71970,1,1,1.809874131,1.498860852,2.044506952,15.73217739,-1.198255419,0.24538154,2.172804551,-1.736912261,-1.166765589,2,-1.951849101,20.2016146,5.47698011,0,0.543432196,0,1,0,3,0,0,-1.991340499,-1.182326809,3.380886321
2016,G,141020,1,1,1.809874131,1.498860852,1.661479491,12.49682533,-1.41521516,-0.227256721,2.424419947,-1.657990052,-2.682475926,0,-0.053669706,15.61570101,-4.38411741,1,0.543432196,2,3,0,3,1,0,-2.095711962,-1.648776117,0.869929849
2017,C,134780,1,1,1.809874131,1.498860852,2.044506952,13.96093308,-0.403890939,0.24538154,2.424419947,-0.092407373,0.513687188,3,-1.951849101,15.8286909,-0.300616408,0,0.543432196,1,0,0,0,0,0,0.266561242,0.762272634,1.821889912
2017,C,85660,1,1,1.809874131,0.063852351,2.044506952,15.78616439,0.07735122,-0.227256721,2.424419947,-0.227123088,-0.365808143,1,-0.022846148,17.12782934,-0.334124007,0,0.543432196,1,0,0,0,0,0,0.824565221,1.308365981,0.525266414
2014,F,42940,1,1,0.251099876,1.498860852,0.120425644,12.27487877,-0.192048153,-0.227256721,0.362432501,-1.188225579,-1.993440288,0,-0.261610543,16.03767422,-1.680081714,0,0.543432196,1,3,3,3,1,1,-0.58338677,-0.532520831,3.773179108
2013,C,32420,1,1,0.193640936,1.498860852,2.044506952,13.1182665,-1.341046079,0.24538154,0.118831943,-1.593625695,-2.074776756,0,-0.043873402,15.85293538,-2.450452529,1,0.543432196,0,0,0,0,3,0,-2.341575663,-2.410652466,1.619977831
2014,C,40670,1,1,1.809874131,1.498860852,2.044506952,11.0982666,-4.369310885,-0.227256721,2.424419947,-5.284615049,-11.95054464,0,-0.02839144,15.25351368,-13.96052075,1,0.543432196,0,0,0,0,3,0,-0.900563559,-0.96163926,2.956147415
2013,C,36210,1,1,1.809874131,1.498860852,2.044506952,14.27313008,-1.927877687,-0.227256721,0.174301139,-3.633316689,-1.24250142,3,-2.901968498,16.74397377,-2.250313408,1,1.400429213,0,0,0,0,0,0,-0.401698715,-0.312475482,3.892415506
2015,N,15540,1,1,1.809874131,1.498860852,5.006693939,12.50739832,-0.664926861,-0.227256721,2.424419947,-1.643430096,-4.411921295,1,-0.119289606,16.11381303,-5.409134195,1,0.543432196,0,3,0,3,3,0,1.03404008,0.678822534,2.329779061
2016,C,57880,1,1,1.809874131,1.498860852,2.044506952,12.93684095,0.061756967,-0.227256721,2.424419947,-1.074353786,-1.180627059,1,-0.342163062,16.47449608,-0.746187994,1,0.543432196,2,3,1,3,1,0,0.605913745,0.165685013,2.505067236
2014,F,4320,1,1,1.809874131,1.498860852,2.044506952,14.62298338,-3.043691768,0.24538154,2.227781131,-4.218872648,-1.633312398,1,-0.276495123,18.13738994,-3.727445978,0,0.543432196,0,0,0,0,0,1,-2.95909037,-2.92661695,1.394663847
2014,F,1260,1,1,1.809874131,1.498860852,2.044506952,15.44510546,-0.94339872,0.24538154,16.93037856,-3.2265769,-3.235244399,4,-0.188016284,18.51415083,-1.129186129,1,0.543432196,0,3,0,3,0,1,-2.232100679,-2.193998956,2.69194331
2017,C,80530,1,1,0.44777794,1.498860852,2.044506952,12.86925537,-1.532143657,0.24538154,2.424419947,-0.1491311,-1.509773122,0,-0.945594232,15.66979253,-2.518281437,1,0.543432196,3,3,1,3,0,0,-3.872973962,-3.815265252,1.850887923
2015,C,138690,1,1,2.375568581,4.766457036,0.900349237,13.80652548,-0.253753797,-0.227256721,2.424419947,-0.382694452,-0.42341937,0,-1.951849101,16.78708558,1.253911104,0,0.543432196,1,3,1,3,1,0,1.990452565,2.261318025,3.046646083
2014,C,33430,1,1,4.309299526,1.508099489,2.044506952,14.3797809,-1.11872842,0.24538154,0.378921939,-1.634535902,-0.724771906,0,-0.27766644,15.69046033,-0.599028867,1,0.543432196,0,3,1,3,3,0,-0.470861013,-0.344462511,0.744610957
2016,C,71970,1,1,1.809874131,1.498860852,2.044506952,15.88210497,-4.369310885,0.24538154,0.828487462,-5.284615049,-2.724935452,1,-0.872463228,19.55765878,-4.70202503,1,0.543432196,0,1,0,1,0,0,-3.626727878,-4.049961605,3.607783043
2014,J,18700,1,1,1.809874131,1.498860852,2.044506952,12.46427579,-2.132613042,0.24538154,2.424419947,-1.207367639,-4.639556512,3,-0.453719968,15.1214887,-4.243919319,1,0.543432196,0,3,0,3,0,0,0.482547392,0.135475992,1.537110219
2015,F,42940,1,1,0.044917326,1.498860852,0.75000252,11.83851791,0.07735122,-0.227256721,2.424419947,-0.378957226,-3.184558703,0,-1.951849101,14.90838446,-1.123064277,1,0.543432196,0,3,3,3,3,1,0.342835892,0.844007725,2.602631696
2014,C,42040,1,1,0.834761741,2.967874726,3.334086715,13.10263895,-1.653724599,-0.227256721,0.6260004,-2.038036275,-1.235943733,0,-1.951849101,16.1592961,0.42787204,0,0.543432196,0,1,1,1,0,0,-0.198675847,0.405460277,0.822843409
2014,G,26260,1,1,1.809874131,1.666727059,2.044506952,12.26948991,0.07735122,-0.227256721,2.424419947,-1.074353786,-7.755190625,2,-0.690969934,15.2813775,-2.00172601,1,0.543432196,1,3,3,3,3,0,3.358261285,1.654207294,2.150590569
2016,G,58370,1,1,1.809874131,0.359823287,2.044506952,12.62849485,0.07735122,0.24538154,2.424419947,-1.074353786,-1.439705906,1,-0.6543164,14.90249635,-1.688315557,1,0.543432196,0,0,0,0,3,0,-1.549429391,-2.010864387,1.843426446
2014,C,52270,1,1,1.809874131,1.498860852,0.106330639,14.99903671,-1.922775867,0.24538154,0.977021663,-1.587240018,-0.379067342,1,-0.163564727,17.78718677,-1.703134638,0,0.543432196,1,0,0,0,0,0,-1.747794261,-1.815429161,0.742123798
2013,C,38500,1,1,1.809874131,1.498860852,2.044506952,16.41772197,-2.551792625,0.24538154,0.323140626,-1.77880935,-0.725878059,1,-0.012245916,18.25445373,-1.037594983,1,2.242741207,2,1,3,1,0,0,-1.022919088,-1.721447289,1.604602667
2014,C,110570,1,1,1.809874131,1.498860852,2.044506952,15.51581306,-4.369310885,0.24538154,0.501292089,-5.284615049,-1.870519362,3,-0.386400411,18.84935027,-4.133156281,1,0.543432196,0,0,0,0,0,0,-1.988872176,-0.818356647,2.764466602
2015,C,27970,1,1,1.809874131,1.498860852,9.667442159,14.29628582,-2.556536193,0.24538154,0.228931456,-2.553292014,-1.073510362,2,-0.075602947,16.65209473,-1.139815459,1,1.578010659,0,3,0,3,0,0,0.021708774,-0.226455001,1.256174318
2013,C,7390,1,1,1.809874131,0.168667025,0.458705757,12.3241166,-0.883484447,0.24538154,2.424419947,-0.472573361,-1.585870787,0,-1.951849101,13.63119887,-0.855925642,1,0.15735909,3,3,1,3,1,0,0.711474937,0.891221791,3.308871766
